model_name,layer_name,submit_time_ts,end_time_ts,structure_start_ts,structure_end_ts,init_weight_start_ts,init_weight_end_ts,weight_start_ts,weight_end_ts,weight_preload_start_ts,weight_preload_end_ts,compute_start_ts,compute_end_ts,
resnet152,layer1,2390455.235253372,2390455.279810202,2390455.237579935,2390455.247909087,2390455.247909684,2390455.252413036,2390455.254327949,2390455.258099022,2390455.240161065,2390455.2543125,2390455.258128369,2390455.279787128,
resnet152,layer2,2390455.235255523,2390455.356386928,2390455.252679797,2390455.285481154,2390455.285481518,2390455.302018083,2390455.302173134,2390455.308590166,2390455.25934822,2390455.284617242,2390455.308631476,2390455.356253907,
resnet152,layer3,2390455.235257534,2390456.28409643,2390455.302384593,2390455.738111722,2390455.738112178,2390456.001987204,2390456.002174923,2390456.094003206,2390455.310023556,2390455.494019231,2390456.094135255,2390456.283806966,
resnet152,layer4,2390455.23525955,2390456.308680661,2390456.003940854,2390456.11581406,2390456.115814464,2390456.228662809,2390456.228901121,2390456.23929166,2390456.097575131,2390456.138911333,2390456.283884805,2390456.308552534,
resnet152,avgpool,2390455.235261539,2390456.309050517,2390456.229242163,2390456.229274455,2390456.229274668,2390456.229279894,2390456.254204323,2390456.255189121,,,2390456.308589802,2390456.30896731,
resnet152,fc,2390455.235263743,2390456.309657232,2390456.229420491,2390456.24796132,2390456.247961518,2390456.262987165,2390456.263108181,2390456.263823321,2390456.256304085,2390456.26168674,2390456.308991697,2390456.309615633,
resnet152,conv1,2390457.094566103,2390457.115130896,2390457.094831284,2390457.095128269,2390457.095128525,2390457.095224442,2390457.095283563,2390457.096321087,,,2390457.096343785,2390457.114999489,
resnet152,bn1,2390457.094577978,2390457.11962982,2390457.095323192,2390457.095610909,2390457.095611191,2390457.095630513,2390457.096430134,2390457.097891972,,,2390457.115020184,2390457.11949282,
resnet152,relu,2390457.094581166,2390457.120915825,2390457.095899352,2390457.095921639,2390457.095921837,2390457.095925576,2390457.097911429,2390457.098095374,,,2390457.119528833,2390457.120791142,
resnet152,maxpool,2390457.094583482,2390457.122760335,2390457.096061799,2390457.096092087,2390457.096092213,2390457.096095667,2390457.098104498,2390457.09825549,,,2390457.120809664,2390457.122542597,
resnet152,layer1,2390457.094585569,2390457.153696465,2390457.096240316,2390457.121632775,2390457.121633033,2390457.125110798,2390457.125197088,2390457.129002688,2390457.099333092,2390457.124594363,2390457.129061117,2390457.153656758,
resnet152,layer2,2390457.094587458,2390457.229500836,2390457.1253706,2390457.154734626,2390457.15473488,2390457.172583476,2390457.17267552,2390457.178896982,2390457.130643039,2390457.159445346,2390457.179112127,2390457.229458806,
resnet152,layer3,2390457.094589253,2390457.972577518,2390457.172992531,2390457.47247934,2390457.472479586,2390457.724946011,2390457.725106473,2390457.777323796,2390457.180658057,2390457.361280244,2390457.77746107,2390457.972476467,
resnet152,layer4,2390457.094591306,2390457.99328971,2390457.726630978,2390457.832172767,2390457.832173114,2390457.92278291,2390457.923043804,2390457.930553665,2390457.780887181,2390457.816598533,2390457.972519401,2390457.993221545,
resnet152,avgpool,2390457.09459329,2390457.993582453,2390457.923376013,2390457.923412222,2390457.92341252,2390457.923417738,2390457.945899191,2390457.946705819,,,2390457.993243838,2390457.9935515,
resnet152,fc,2390457.09459532,2390457.994026914,2390457.923691099,2390457.939583629,2390457.939583971,2390457.951886882,2390457.952580452,2390457.953247339,2390457.947855834,2390457.952550675,2390457.99356271,2390457.994008548,
resnet101,conv1,2390458.699475829,2390458.712094774,2390458.699699885,2390458.700229712,2390458.700230247,2390458.700444635,2390458.701570226,2390458.702481883,,,2390458.702504313,2390458.711830875,
resnet101,bn1,2390458.699487267,2390458.713732076,2390458.700556825,2390458.701089913,2390458.701090185,2390458.701111174,2390458.702610568,2390458.702813214,2390458.700329687,2390458.70155717,2390458.711854269,2390458.713629715,
resnet101,relu,2390458.699490738,2390458.714519101,2390458.701598594,2390458.701622107,2390458.701622352,2390458.701626266,2390458.703102501,2390458.703288778,,,2390458.713645231,2390458.714426803,
resnet101,maxpool,2390458.699493648,2390458.716340758,2390458.701692875,2390458.701724779,2390458.701725005,2390458.701728037,2390458.703297359,2390458.70344248,,,2390458.714442223,2390458.716210149,
resnet101,layer1,2390458.69949654,2390458.742422549,2390458.701811587,2390458.707142223,2390458.707142491,2390458.712728711,2390458.718955377,2390458.721787036,2390458.704516115,2390458.718942557,2390458.721812242,2390458.742391399,
resnet101,layer2,2390458.699499193,2390458.773640962,2390458.713085408,2390458.735859206,2390458.735859654,2390458.746638543,2390458.74671592,2390458.749272449,2390458.723062187,2390458.734735126,2390458.749300424,2390458.773244217,
resnet101,layer3,2390458.699501644,2390459.263190276,2390458.746852015,2390458.936638209,2390458.936638416,2390459.098733254,2390459.098876292,2390459.128762358,2390458.750568505,2390458.841285278,2390459.128871052,2390459.263096419,
resnet101,layer4,2390458.699504257,2390459.355007733,2390459.099850911,2390459.220185722,2390459.220186527,2390459.317710741,2390459.317838006,2390459.324923727,2390459.13179166,2390459.172241981,2390459.324977994,2390459.35490677,
resnet101,avgpool,2390458.699507189,2390459.355486874,2390459.318152735,2390459.318187855,2390459.318188067,2390459.318192858,2390459.334202349,2390459.334862869,,,2390459.35494544,2390459.355452735,
resnet101,fc,2390458.699509884,2390459.358232578,2390459.318279232,2390459.342016643,2390459.342016897,2390459.356987193,2390459.357051219,2390459.357579846,2390459.335971765,2390459.33914117,2390459.357607647,2390459.358198924,
resnet101,conv1,2390459.765737807,2390459.778625453,2390459.766070262,2390459.766647504,2390459.766648126,2390459.767059296,2390459.767644819,2390459.768522922,,,2390459.768541406,2390459.77745265,
resnet101,bn1,2390459.765751496,2390459.780456559,2390459.767305784,2390459.767771427,2390459.767771722,2390459.767792565,2390459.768648053,2390459.768803069,2390459.766555582,2390459.767631606,2390459.777498137,2390459.78011028,
resnet101,relu,2390459.76575533,2390459.783087096,2390459.767886585,2390459.767908089,2390459.767908275,2390459.767911698,2390459.7691739,2390459.769602331,,,2390459.780124281,2390459.782827049,
resnet101,maxpool,2390459.765758643,2390459.784576748,2390459.76797001,2390459.768018232,2390459.768018391,2390459.768021456,2390459.769611432,2390459.769839454,,,2390459.782838951,2390459.784555124,
resnet101,layer1,2390459.765761371,2390459.809958364,2390459.768229693,2390459.781249065,2390459.781249589,2390459.785085409,2390459.785210378,2390459.788564736,2390459.770919222,2390459.783951634,2390459.788603744,2390459.809927373,
resnet101,layer2,2390459.765764199,2390459.84391809,2390459.785347529,2390459.804674894,2390459.804675228,2390459.814843947,2390459.81492715,2390459.817310479,2390459.789870617,2390459.803588134,2390459.817367586,2390459.843886191,
resnet101,layer3,2390459.765766992,2390460.330430435,2390459.815079503,2390460.004524329,2390460.004524746,2390460.166728544,2390460.166843123,2390460.197108373,2390459.818638321,2390459.919955998,2390460.197219467,2390460.330393879,
resnet101,layer4,2390459.765769596,2390460.425408357,2390460.167837969,2390460.287516178,2390460.287516579,2390460.384344349,2390460.384498913,2390460.391242247,2390460.200045767,2390460.240233703,2390460.391315398,2390460.425361444,
resnet101,avgpool,2390459.765772489,2390460.42581147,2390460.384813217,2390460.384847171,2390460.384847445,2390460.384852823,2390460.403670136,2390460.404324838,,,2390460.425380679,2390460.425793176,
resnet101,fc,2390459.765775439,2390460.428321926,2390460.384909388,2390460.412139656,2390460.412139872,2390460.42720454,2390460.427329003,2390460.427788599,2390460.405439698,2390460.417397031,2390460.427830013,2390460.428300221,
resnet101,conv1,2390460.879445019,2390460.891615545,2390460.879662424,2390460.880201232,2390460.88020186,2390460.880376247,2390460.88043536,2390460.881392742,,,2390460.881413778,2390460.891554452,
resnet101,bn1,2390460.87945678,2390460.902038571,2390460.880467814,2390460.88073631,2390460.880736513,2390460.880759041,2390460.881521435,2390460.881659172,2390460.874652251,2390460.875582226,2390460.891575979,2390460.901809192,
resnet101,relu,2390460.87945993,2390460.904022956,2390460.880974782,2390460.880997584,2390460.880997771,2390460.881001494,2390460.881895215,2390460.882198065,,,2390460.90186688,2390460.90383361,
resnet101,maxpool,2390460.879462788,2390460.906174167,2390460.881106948,2390460.881141717,2390460.88114191,2390460.881144986,2390460.882206549,2390460.882546466,,,2390460.903854428,2390460.906140627,
resnet101,layer1,2390460.879465156,2390460.935124887,2390460.881308905,2390460.886579486,2390460.886579869,2390460.888929877,2390460.90954484,2390460.913266302,2390460.883620834,2390460.909525531,2390460.913330294,2390460.935072011,
resnet101,layer2,2390460.879467414,2390460.962732838,2390460.889007764,2390460.921928266,2390460.921928804,2390460.933901747,2390460.934060782,2390460.937381139,2390460.914788881,2390460.928333086,2390460.93741013,2390460.962685096,
resnet101,layer3,2390460.879469993,2390461.479549171,2390460.934224569,2390461.137200699,2390461.137201031,2390461.312369322,2390461.312524776,2390461.344633873,2390460.938649351,2390461.049664653,2390461.344750202,2390461.479482744,
resnet101,layer4,2390460.879472279,2390461.56765405,2390461.313618316,2390461.437472725,2390461.437473096,2390461.5352209,2390461.535370934,2390461.541528526,2390461.347442919,2390461.394687046,2390461.541608352,2390461.567541513,
resnet101,avgpool,2390460.879474653,2390461.568019188,2390461.53569156,2390461.535728936,2390461.535729179,2390461.535733979,2390461.548774893,2390461.549403418,,,2390461.567578169,2390461.567963678,
resnet101,fc,2390460.879476864,2390461.573253947,2390461.535796186,2390461.556830898,2390461.556831185,2390461.571961301,2390461.572074202,2390461.572681283,2390461.550520019,2390461.556088638,2390461.572733088,2390461.573221415,
resnet152,conv1,2390462.025580195,2390462.043438778,2390462.025947578,2390462.027042324,2390462.027042912,2390462.027259728,2390462.027594552,2390462.028413226,,,2390462.028433815,2390462.043334674,
resnet152,bn1,2390462.025594883,2390462.049718835,2390462.027520714,2390462.027860401,2390462.027860633,2390462.02788573,2390462.02852908,2390462.028772294,2390462.026550218,2390462.027582157,2390462.043371577,2390462.049664884,
resnet152,relu,2390462.025598209,2390462.051033865,2390462.028136708,2390462.028165951,2390462.028166121,2390462.028169587,2390462.028808462,2390462.029137903,,,2390462.049685493,2390462.050876137,
resnet152,maxpool,2390462.025601045,2390462.052884602,2390462.02833203,2390462.028377898,2390462.028378131,2390462.028381677,2390462.029146816,2390462.029407617,,,2390462.050892102,2390462.052728976,
resnet152,layer1,2390462.025603513,2390462.075050755,2390462.028880516,2390462.035927133,2390462.035927457,2390462.041577394,2390462.041694155,2390462.045128533,2390462.03047822,2390462.041430467,2390462.052744201,2390462.075010247,
resnet152,layer2,2390462.025605992,2390462.138839881,2390462.041843105,2390462.072702124,2390462.072702401,2390462.089242835,2390462.089374293,2390462.094898378,2390462.046303299,2390462.069495347,2390462.09505808,2390462.138791267,
resnet152,layer3,2390462.02560825,2390462.941978665,2390462.089580572,2390462.391481803,2390462.391482329,2390462.653211361,2390462.653411025,2390462.736972933,2390462.096416804,2390462.258668172,2390462.737125219,2390462.941814718,
resnet152,layer4,2390462.025610615,2390462.961497369,2390462.655096199,2390462.764036771,2390462.764037131,2390462.85338739,2390462.853595554,2390462.862374125,2390462.740460444,2390462.782933712,2390462.941867882,2390462.961405105,
resnet152,avgpool,2390462.025613013,2390462.961878264,2390462.854066407,2390462.854117812,2390462.8541182,2390462.85412533,2390462.86271604,2390462.863432984,,,2390462.96142718,2390462.961829429,
resnet152,fc,2390462.025615323,2390462.962507155,2390462.854315091,2390462.870015837,2390462.870016042,2390462.881940174,2390462.882078799,2390462.882631222,2390462.864557684,2390462.869549106,2390462.961843035,2390462.962481674,
resnet101,conv1,2390463.712695002,2390463.727325144,2390463.713024931,2390463.713668441,2390463.713668942,2390463.713842156,2390463.714973881,2390463.716235763,,,2390463.716254303,2390463.726656998,
resnet101,bn1,2390463.71270652,2390463.728880225,2390463.713998746,2390463.715037642,2390463.715037834,2390463.715059179,2390463.716340679,2390463.716489499,2390463.713480026,2390463.714957283,2390463.726685794,2390463.728836791,
resnet101,relu,2390463.712709335,2390463.729287167,2390463.715143312,2390463.715164231,2390463.715164427,2390463.715168084,2390463.716813039,2390463.717050974,,,2390463.728852049,2390463.729251915,
resnet101,maxpool,2390463.712711721,2390463.730318023,2390463.71525871,2390463.715291936,2390463.715292092,2390463.715295735,2390463.717059269,2390463.717195878,,,2390463.72926365,2390463.730288028,
resnet101,layer1,2390463.712713968,2390463.753588061,2390463.715354083,2390463.728594797,2390463.728595251,2390463.730504025,2390463.730643048,2390463.734067644,2390463.718266494,2390463.728439676,2390463.734111164,2390463.753558038,
resnet101,layer2,2390463.712716595,2390463.782010534,2390463.730803129,2390463.746115875,2390463.746116304,2390463.755747781,2390463.755885693,2390463.75857672,2390463.735442097,2390463.750005579,2390463.758622242,2390463.781970291,
resnet101,layer3,2390463.712719272,2390464.273862553,2390463.75606582,2390463.939608221,2390463.939608604,2390464.106324717,2390464.10650379,2390464.141085418,2390463.759883635,2390463.872745446,2390464.141203813,2390464.273776721,
resnet101,layer4,2390463.712721594,2390464.328524083,2390464.107608344,2390464.209406258,2390464.209406746,2390464.298556185,2390464.298749374,2390464.30623689,2390464.144176963,2390464.182064941,2390464.306317218,2390464.328433601,
resnet101,avgpool,2390463.712724163,2390464.328852232,2390464.299086226,2390464.299148147,2390464.299148785,2390464.2991591,2390464.306666816,2390464.307508148,,,2390464.328455807,2390464.328813691,
resnet101,fc,2390463.712726396,2390464.329375039,2390464.299285171,2390464.313847008,2390464.313847233,2390464.326214105,2390464.326313312,2390464.326929395,2390464.308619053,2390464.312944977,2390464.328826092,2390464.32934838,
resnet152,conv1,2390464.738764282,2390464.756974517,2390464.73908598,2390464.739675687,2390464.739676242,2390464.740029105,2390464.740584057,2390464.741420043,,,2390464.741591316,2390464.756847362,
resnet152,bn1,2390464.738775588,2390464.759279617,2390464.740344612,2390464.740707642,2390464.740707958,2390464.740730197,2390464.741438136,2390464.741497093,2390464.739577766,2390464.74057309,2390464.756864867,2390464.759089857,
resnet152,relu,2390464.738778495,2390464.760074414,2390464.74080078,2390464.740823573,2390464.740823735,2390464.740827226,2390464.741516904,2390464.741975905,,,2390464.75913129,2390464.75997308,
